ID_num,dest_ip,source_mac,dest_mac,packet_count,packet_per_sec,byte_count,byte_per_sec,tcp_flags,connection_attempts,unique_ports,protocol,label
2103,44.164.0.219,53:fd:3e:37:31:a3,90:1d:40:d4:18:6c,93,14,988,844,NONE,2,2,ARP,ARP Poisoning
2104,87.157.143.237,b7:cd:b1:26:c2:ff,e4:58:67:60:fc:52,71,47,1219,719,URG,10,13,ICMP,Normal
2105,179.48.38.94,d1:22:78:2b:34:3b,79:e3:01:f7:4a:eb,87,4,1503,448,NONE,1,4,ARP,ARP Poisoning
2106,163.160.58.196,8a:75:a3:a1:4c:2e,c3:48:fb:ed:d0:3f,191,27,1372,4440,SYN,86,64,TCP,Port Scanning
2107,32.30.133.223,e8:24:47:87:5f:6d,76:15:f3:43:1d:3b,1249,347,96458,21509,NONE,1,2,UDP,DDoS
2108,153.126.47.175,bf:be:a3:5b:64:de,00:6f:2a:8e:5d:8d,201,79,2930,12080,FIN,117,4,TCP,Brute Force
2109,192.168.60.250,f8:b2:54:22:d5:f8,39:6e:3e:59:bf:17,11,0.92,876,197.16,,0,0,ARP,Normal
2110,112.241.11.203,9a:a8:77:e2:e4:e0,df:84:ff:31:8e:44,3489,884,113190,135957,SYN,2,3,TCP,DDoS
2111,126.193.80.173,da:17:35:d1:b3:fb,e9:e4:20:41:94:a0,24,9,440,63,NONE,1,2,ARP,ARP Poisoning
2112,149.29.37.101,f9:20:3a:2e:34:5d,13:8d:99:e8:3c:4d,326,26,12237,7048,SYN,182,4,TCP,Brute Force
2113,36.19.25.164,95:70:2d:94:99:f9,fb:71:be:93:ff:09,3981,559,135111,93627,SYN,8,3,TCP,DDoS
2114,18.55.80.189,af:07:99:9f:56:32,22:bd:ed:a2:cb:f6,64,16,932,320,NONE,1,3,ARP,ARP Poisoning
2115,192.168.122.83,d3:10:bd:f5:af:f1,bd:3b:15:35:63:be,13,3.22,1814,99.12,,0,0,ARP,Normal
2116,171.25.214.215,d5:26:0f:ab:04:de,43:19:61:1a:2f:b3,92,21,5779,4844,SYN,93,54,UDP,Port Scanning
2117,36.174.170.231,b1:f2:16:69:25:a5,65:7e:e6:20:dc:21,87,18,366,861,NONE,3,1,ARP,ARP Poisoning
2118,72.154.94.201,a2:ff:4f:fa:ec:89,f7:3b:d7:6d:84:c2,78,12,406,157,NONE,1,3,ARP,ARP Poisoning
2119,73.156.115.169,61:c7:2d:54:9d:79,96:8a:aa:18:75:8c,62,35,1715,1539,RST,4,11,TCP,Normal
2120,189.224.156.79,40:67:8c:af:2d:2f,69:b5:ec:a3:cd:fa,34,10,1775,634,NONE,1,4,ARP,ARP Poisoning
2121,54.159.102.237,9a:92:62:68:64:d1,7e:d4:07:eb:c7:f5,278,28,93077,4075,,160,1,ARP,ARP Poisoning
2122,22.157.217.26,a5:5e:9d:c6:49:a0,37:fa:dd:71:8f:a6,1145,405,65544,23573,SYN,4,7,TCP,DDoS
2123,185.89.197.58,90:c5:ff:c2:57:81,8f:d0:dc:e3:46:a9,391,26,99628,3305,,109,2,ARP,ARP Poisoning
2124,27.169.107.46,3b:0e:ca:c3:b4:bf,07:00:3f:ae:3e:69,150,13,9404,2831,SYN,95,25,TCP,Port Scanning
2125,250.129.157.31,cb:a0:5e:5b:ac:e4,0c:d8:ee:a2:19:cd,281,28,9921,3275,FIN,65,5,TCP,Brute Force
2126,23.58.133.193,9b:f3:1f:77:b7:f7,b7:b6:af:8a:4c:34,38,37,1078,186,PSH,10,10,ICMP,Normal
2127,103.35.42.34,16:ef:a2:df:20:6e,51:ad:3a:2d:4c:cd,76,11,1001,222,NONE,16,4,ICMP,Normal
2128,108.203.36.166,d8:5c:88:19:f5:8d,99:e6:65:2d:7f:4d,302,26,82561,2850,,120,4,ARP,ARP Poisoning
2129,30.242.8.189,91:67:6f:84:dd:6a,7d:e7:1b:5c:63:d6,72,6,407,369,ACK,15,7,TCP,Normal
2130,241.34.148.12,96:8a:c2:18:f2:a7,a5:00:d7:73:88:fa,81,16,1074,224,NONE,3,2,ARP,ARP Poisoning
2131,146.231.159.52,1a:b9:bf:93:c4:2d,f6:80:99:1c:3c:89,210,30,1269,728,SYN,45,81,UDP,Port Scanning
2132,106.49.252.114,ad:99:06:f4:12:c4,c6:5e:d6:75:93:7e,26,47,3165,1505,FIN,5,10,ICMP,Normal
2133,18.197.69.163,b9:0c:55:bd:58:cf,c6:4c:20:94:0c:d7,159,30,71415,3544,,169,3,ARP,ARP Poisoning
2134,192.168.251.123,83:f0:93:81:73:67,14:98:29:ed:64:18,4,2.27,1564,411.27,,0,0,ARP,Normal
2135,108.93.176.156,6d:70:4f:45:16:ba,75:f5:72:8c:99:d4,261,7,4378,1018,SYN,34,96,TCP,Port Scanning
2136,148.107.31.121,3a:57:ac:a0:9b:a5,fc:1c:6f:c7:f8:e4,58,45,2578,1442,URG,3,12,TCP,Normal
2137,119.85.213.64,89:b3:bf:13:ee:79,6b:4a:47:3a:1c:0b,477,39,7690,7829,ACK,139,7,TCP,Brute Force
2138,138.163.54.92,8e:cb:30:81:f1:01,18:81:56:7a:3e:eb,97,7,4004,2899,SYN,74,97,TCP,Port Scanning
2139,34.91.157.199,97:a6:8b:89:f9:25,0b:2f:9a:31:51:84,278,39,508,747,NONE,85,56,TCP,Port Scanning
2140,50.116.73.182,76:57:85:6b:d1:52,47:14:e3:8d:55:a7,495,65,15302,3595,SYN,60,1,TCP,Brute Force
2141,192.168.231.34,de:53:dc:27:17:2c,00:fd:37:35:84:22,8,1.26,750,120.26,,0,0,ARP,Normal
2142,205.196.255.108,87:82:f5:73:a8:ea,a6:bd:e1:57:1e:2f,109,93,11438,2208,SYN,126,2,TCP,Brute Force
2143,180.112.11.28,37:7c:cd:d8:a7:60,71:7d:6b:bd:e0:00,120,39,35984,4215,,144,1,ARP,ARP Poisoning
2144,192.168.247.139,bb:98:43:bb:2d:98,15:94:2e:ea:76:51,3,2.3,225,430.67,,0,0,ARP,Normal
2145,133.103.55.137,00:a7:f3:a4:32:00,f0:2b:4a:55:0e:98,104,35,47450,3260,,111,4,ARP,ARP Poisoning
2146,67.182.208.196,36:36:10:56:9e:ff,ad:45:08:4e:8a:46,66,13,4953,825,NONE,8,4,TCP,Normal
2147,75.2.242.114,31:9a:19:70:b5:a2,b5:8e:22:c3:4a:ee,102,64,5904,10718,ACK,134,7,TCP,Brute Force
2148,16.170.214.81,b4:c5:c9:be:73:9b,9d:27:23:30:62:06,1699,492,51641,25741,SYN,2,1,TCP,DDoS
2149,164.215.214.233,88:7e:02:53:ca:f6,05:14:80:93:d1:c5,2053,765,105163,119770,NONE,9,4,TCP,DDoS
2150,255.173.80.134,a3:97:bc:dd:99:51,76:5b:4d:ef:8d:fd,2578,279,132852,44008,SYN,4,5,TCP,DDoS
2151,107.115.246.79,74:c4:11:3c:08:da,84:7e:4c:f3:5c:5d,1413,454,118099,62069,SYN,3,3,TCP,DDoS
2152,106.250.26.97,5d:c8:37:81:ed:c4,56:ed:c8:fe:85:26,40,16,511,938,NONE,3,2,ARP,ARP Poisoning
2153,4.130.136.79,96:a6:d6:6c:92:98,1f:34:07:b6:a2:90,186,26,4880,2417,SYN,69,74,TCP,Port Scanning
2154,169.222.94.69,d4:0f:a9:77:31:fe,d8:b5:7e:46:90:f9,3031,490,72995,51601,ACK,2,4,TCP,DDoS
2155,254.96.67.204,23:4c:56:7f:f8:07,b7:c6:65:06:72:03,3706,990,88309,140419,ACK,5,5,ICMP,DDoS
2156,70.206.42.101,ae:23:31:9d:7f:6e,ec:be:6c:2a:e6:48,68,1,885,374,NONE,2,4,ARP,ARP Poisoning
2157,166.16.201.78,e3:c0:e9:42:04:b2,9e:58:ac:02:99:95,328,38,6651,3392,SYN,143,6,TCP,Brute Force
2158,53.54.9.248,48:e8:76:a9:93:35,f9:2a:ff:63:31:9d,264,66,1046,1828,SYN,56,6,TCP,Brute Force
2159,13.70.20.189,c9:fe:f1:c6:7d:63,b2:6c:8a:55:89:75,496,93,7833,1941,ACK,89,8,TCP,Brute Force
2160,217.243.39.16,d7:31:9b:10:ff:fd,e8:ce:ff:a6:8f:08,96,8,856,192,NONE,1,4,ARP,ARP Poisoning
2161,151.65.240.70,a0:47:70:2b:98:71,6f:8d:e9:71:6e:1b,3842,283,171488,67614,ACK,7,5,TCP,DDoS
2162,164.115.155.89,01:2b:a1:c4:fa:03,bb:e1:2f:9c:cd:8e,246,41,3088,140,SYN,23,21,TCP,Port Scanning
2163,178.64.221.102,ac:02:81:a2:ce:16,7a:bb:a8:ce:73:42,338,75,11467,5337,SYN,145,4,TCP,Brute Force
2164,221.216.177.135,b5:3c:76:43:07:55,96:f5:3b:e0:16:ed,24,9,1169,71,NONE,1,4,ARP,ARP Poisoning
2165,146.30.226.71,a0:82:8a:e4:a6:ed,d0:8e:ef:b4:03:98,1121,624,89145,69510,NONE,3,5,ICMP,DDoS
2166,128.77.152.234,7a:98:77:1c:3c:e9,64:0b:7c:e1:50:8e,32,39,2376,1671,FIN,8,17,TCP,Normal
2167,251.105.235.207,7c:fc:b4:a9:b9:9a,48:6b:a4:84:e8:aa,32,20,2401,472,URG,7,9,UDP,Normal
2168,98.112.24.38,8e:b2:db:15:2d:36,58:71:14:01:63:61,315,18,17495,8007,ACK,160,5,TCP,Brute Force
2169,221.182.241.27,db:4b:74:c4:67:e6,93:79:bc:e3:54:9c,32,1,848,231,NONE,1,4,ARP,ARP Poisoning
2170,196.76.200.133,2e:f0:9b:7a:0c:23,d0:62:a3:66:57:ee,49,14,1183,74,NONE,1,2,ARP,ARP Poisoning
2171,68.118.222.181,4e:5b:55:d8:1a:22,b1:f0:53:c9:ff:e1,255,23,8814,3853,SYN,49,74,TCP,Port Scanning
2172,162.159.247.192,6a:2d:d8:75:8d:64,4d:03:4d:e8:e5:3e,81,8,3101,1058,ACK,6,13,UDP,Normal
2173,136.182.212.242,d4:a5:e1:16:17:f1,cd:35:a1:7a:c4:29,210,6,4711,1523,SYN,70,42,UDP,Port Scanning
2174,180.93.118.96,0a:ec:ba:e3:41:4c,3e:12:7c:15:b9:50,123,46,6643,3983,SYN,79,92,TCP,Port Scanning
2175,25.146.185.62,39:07:e1:24:02:73,ab:2e:d6:06:c5:c5,355,78,6202,12511,ACK,178,2,TCP,Brute Force
2176,192.168.191.31,fc:b4:2e:59:ea:23,ea:3a:f5:d6:27:55,5,4.69,1700,293.6,,0,0,ARP,Normal
2177,183.113.240.235,11:43:88:05:4e:8e,5d:eb:94:0f:bd:d4,55,22,3666,250,NONE,5,18,UDP,Normal
2178,49.212.116.74,6e:5c:1e:15:e6:c5,9d:ac:15:48:f4:bd,249,10,4965,3840,SYN,97,64,TCP,Port Scanning
2179,8.1.137.30,57:58:49:49:37:a6,d4:87:ff:73:a6:a8,150,25,14212,6408,SYN,182,8,TCP,Brute Force
2180,135.15.99.227,c7:02:78:57:1b:0c,26:40:ff:c8:db:e7,30,15,1135,1231,ACK,11,4,TCP,Normal
2181,48.97.22.214,1c:28:c4:a6:46:e4,59:36:e2:eb:b9:2c,3682,344,104276,31120,SYN,6,2,TCP,DDoS
2182,186.135.28.127,5b:80:08:b4:ee:75,60:ad:83:e7:61:e6,26,15,828,971,NONE,1,2,ARP,ARP Poisoning
2183,95.210.50.50,fe:dc:c2:38:97:3b,fc:28:d9:85:fb:e6,477,59,12182,704,SYN,137,1,TCP,Brute Force
2184,11.227.58.200,5f:34:59:05:69:9e,8c:c5:17:63:dc:69,108,37,10310,2573,SYN,60,9,TCP,Brute Force
2185,192.168.199.245,33:da:99:58:78:c7,80:74:5e:65:60:a6,8,3.6,1573,387.93,,0,0,ARP,Normal
2186,11.54.134.169,e2:5e:6a:15:07:8d,c6:aa:fa:ec:51:10,114,77,9726,12258,SYN,81,8,TCP,Brute Force
2187,249.225.188.191,3d:4e:27:cb:93:d3,da:a0:b9:4e:8f:fc,136,28,5086,1092,SYN,78,83,UDP,Port Scanning
2188,178.23.36.72,1c:b2:c2:a3:08:64,98:6f:bf:0e:ba:63,116,21,32629,2022,,91,1,ARP,ARP Poisoning
2189,49.62.247.69,2d:1d:e0:ad:1f:15,f4:7b:4e:84:4d:d6,45,2,1878,87,NONE,4,4,ARP,ARP Poisoning
2190,93.32.214.163,15:cf:62:ee:7e:0c,3b:63:de:80:90:a3,60,8,6486,789,SYN,98,22,TCP,Port Scanning
2191,174.103.123.186,6e:97:e0:7c:71:54,d8:cc:24:80:59:ec,4548,366,176769,48305,NONE,1,8,ICMP,DDoS
2192,73.176.81.163,80:8d:38:34:04:9c,75:aa:ac:f5:51:7e,333,42,19433,4808,FIN,62,2,TCP,Brute Force
2193,67.212.204.81,94:84:cb:b4:81:f7,09:b1:bf:8d:0f:57,216,28,3214,2323,SYN,170,9,TCP,Brute Force
2194,195.214.15.179,3c:47:10:d6:67:e2,fb:75:57:64:e2:05,3306,912,134444,29267,ACK,5,4,TCP,DDoS
2195,72.3.215.255,bf:06:02:1d:d1:2f,29:ae:d3:2e:76:ef,105,79,15751,5543,ACK,188,4,TCP,Brute Force
2196,25.100.111.151,39:ca:13:0c:c4:07,83:fa:7f:23:ff:6b,2584,831,160782,81938,SYN,6,2,UDP,DDoS
2197,65.109.19.224,5e:15:77:44:f2:14,05:b6:26:e5:9c:b7,426,65,17889,12236,SYN,50,3,TCP,Brute Force
2198,192.168.253.75,ce:ea:a3:ed:78:e9,a5:9a:b8:53:ab:22,16,2.67,717,223.1,,0,0,ARP,Normal
2199,170.196.239.11,5d:df:cd:6a:c2:81,31:8b:98:ca:b6:8e,266,37,31153,4827,,68,3,ARP,ARP Poisoning
2200,153.92.254.162,ee:67:17:1b:b3:8b,23:6b:8d:9e:75:18,164,54,8249,2433,SYN,163,3,TCP,Brute Force
2201,182.166.179.196,f9:59:9c:48:89:1b,6a:21:7d:bc:c2:f8,15,12,4419,1586,PSH,18,10,UDP,Normal
2202,248.73.95.232,55:dc:f3:d3:6c:51,2d:53:47:71:5d:7d,57,14,1745,902,NONE,2,3,ARP,ARP Poisoning
2203,75.26.196.83,ee:56:cc:3f:08:1f,9a:69:1b:f4:13:28,377,73,4397,6557,ACK,150,9,TCP,Brute Force
2204,155.25.90.6,08:b1:36:c3:29:e4,f9:08:ee:23:65:56,126,16,7073,2863,SYN,42,31,TCP,Port Scanning
2205,111.97.25.199,37:fe:f0:16:bb:f1,5e:2b:55:33:d9:8e,146,47,7102,4366,SYN,29,65,UDP,Port Scanning
2206,126.16.114.245,ce:b5:bb:23:83:2a,14:38:c9:aa:5f:bb,176,39,2924,2088,SYN,54,93,UDP,Port Scanning
2207,201.187.124.246,d0:eb:34:ab:80:30,99:ee:fc:fc:9d:23,80,11,742,1064,PSH,5,9,UDP,Normal
2208,146.231.245.215,6d:9b:3d:f2:97:da,a5:da:97:7e:e9:1a,462,52,16609,10051,ACK,114,1,TCP,Brute Force
2209,139.110.240.224,ad:85:b8:b8:c1:e2,14:67:c9:00:ef:ea,90,11,1955,890,NONE,2,3,ARP,ARP Poisoning
2210,231.48.77.46,35:09:5c:2d:0f:13,2f:c5:64:bc:76:a5,76,3,2675,1316,ACK,10,14,ICMP,Normal
2211,223.10.195.213,e8:28:8a:9c:5c:50,71:fb:93:d6:89:d8,72,17,1465,798,NONE,2,4,ARP,ARP Poisoning
2212,34.200.100.59,17:bd:2f:b8:e9:c7,81:02:6a:e7:54:06,264,51,19670,6244,SYN,167,7,TCP,Brute Force
2213,35.111.53.159,96:b9:7a:21:cf:cf,fc:27:22:26:eb:7c,70,41,3655,1816,ACK,5,12,ICMP,Normal
2214,134.214.140.119,ab:50:c7:1b:4b:48,ba:4a:a6:79:2d:ab,1812,552,134662,64688,SYN,9,1,TCP,DDoS
2215,53.195.13.63,72:f7:43:99:5f:a3,ed:b4:69:05:53:ff,134,49,663,3812,SYN,82,48,TCP,Port Scanning
2216,138.201.170.2,4e:a4:9a:9c:10:6e,45:78:2f:bd:5c:32,3969,922,163525,102558,SYN,6,4,TCP,DDoS
2217,7.88.209.143,c6:5f:fe:3b:70:46,e9:aa:b6:b1:df:47,181,43,7295,4559,SYN,80,74,TCP,Port Scanning
2218,192.168.225.188,51:10:00:4f:c9:7a,4d:71:fd:23:97:67,20,1.85,362,442.19,,0,0,ARP,Normal
2219,101.4.83.170,10:05:c2:e9:4f:31,a8:71:2b:ef:46:af,252,48,10123,12899,SYN,77,2,TCP,Brute Force
2220,23.242.105.197,88:aa:cc:76:48:cf,57:45:9d:97:df:b0,147,26,6738,4031,SYN,20,96,TCP,Port Scanning
2221,84.155.156.120,cf:cb:71:09:e8:5f,1d:fd:d9:35:8a:8e,76,32,3357,740,SYN,38,96,TCP,Port Scanning
2222,227.44.165.230,d0:39:95:ea:d3:e4,b2:c7:04:17:c0:93,35,19,905,579,NONE,2,1,ARP,ARP Poisoning
2223,239.178.222.125,81:13:94:92:7e:48,e1:d9:d7:96:0c:d5,370,85,11850,12444,SYN,119,4,TCP,Brute Force
2224,46.59.133.60,5a:97:75:22:2f:0e,33:d6:8b:e3:07:ca,37,3,2747,251,ACK,15,12,ICMP,Normal
2225,27.226.137.85,f3:c5:4c:a1:65:f3,f1:24:42:98:3d:5d,176,16,19993,10437,SYN,78,7,TCP,Brute Force
2226,228.201.168.71,14:21:cc:f1:d3:a1,f2:dd:7a:b0:dd:b4,294,10,68987,2255,,160,2,ARP,ARP Poisoning
2227,204.224.232.201,13:b2:1f:3e:cf:7f,4c:1d:9a:47:cb:71,137,42,5338,4484,SYN,64,67,TCP,Port Scanning
2228,208.137.142.171,53:93:b1:7d:ad:d6,63:a2:1b:75:24:c9,3282,555,108495,98430,ACK,8,8,TCP,DDoS
2229,7.105.111.69,76:97:77:6e:6f:15,96:62:1d:1b:13:87,251,27,14544,11849,FIN,142,1,TCP,Brute Force
2230,23.147.33.201,ba:8b:29:f7:a5:fc,86:b6:c0:33:d2:71,390,19,2105,11835,SYN,178,9,TCP,Brute Force
2231,56.13.167.237,4e:49:b5:8f:34:e5,df:89:e5:7d:3f:27,28,2,1961,566,NONE,4,2,ARP,ARP Poisoning
2232,186.244.124.184,e9:84:b7:9e:44:cc,3b:e0:13:d6:d6:15,158,26,9162,13320,SYN,184,9,TCP,Brute Force
2233,1.17.54.74,64:f4:da:48:06:5e,06:19:27:e2:8d:dc,85,18,823,801,NONE,3,2,ARP,ARP Poisoning
2234,245.141.7.156,1b:b5:f8:68:63:0e,32:b7:80:3e:3b:04,1843,545,174997,135081,SYN,9,7,UDP,DDoS
2235,108.8.170.92,12:99:5c:8c:79:62,ce:3a:ce:cc:1c:98,298,14,40502,3682,,160,1,ARP,ARP Poisoning
2236,83.7.241.154,19:f3:4c:af:7f:71,5b:b2:52:4c:74:6a,222,15,3032,2204,SYN,60,99,UDP,Port Scanning
2237,163.53.91.115,d0:4b:43:76:74:a4,84:5d:64:58:f3:6e,76,4,1304,533,NONE,1,4,ARP,ARP Poisoning
2238,84.30.12.166,be:17:51:64:5a:27,8e:cf:b9:92:d2:78,489,32,2648,6895,SYN,78,8,TCP,Brute Force
2239,135.35.120.60,27:1a:e9:4e:36:ae,f5:64:46:18:6d:a1,67,2,613,349,NONE,4,4,ARP,ARP Poisoning
2240,212.61.48.111,f5:eb:b4:58:7b:b4,77:8f:98:e8:ff:0f,397,36,84927,2230,,129,2,ARP,ARP Poisoning
2241,121.34.222.34,30:29:d5:2b:54:a1,7f:39:fc:fc:6d:53,68,14,1935,169,NONE,1,2,ARP,ARP Poisoning
2242,192.168.206.144,5b:ec:18:b1:38:f6,26:a3:60:ac:7e:36,13,4.26,1716,341.75,,0,0,ARP,Normal
2243,174.185.34.154,6b:41:0c:39:2f:bc,09:35:0e:39:b4:b1,43,3,350,80,NONE,4,3,ARP,ARP Poisoning
2244,7.196.121.245,c9:a3:84:fe:45:52,0c:71:ff:e5:da:5b,3167,588,162504,121060,SYN,3,1,TCP,DDoS
2245,205.197.168.127,16:6e:ee:60:08:40,16:19:d7:9a:94:31,294,49,6055,186,SYN,87,44,TCP,Port Scanning
2246,6.253.13.241,61:a9:84:42:cc:bf,94:9d:f3:eb:4a:01,3548,863,155744,30147,SYN,2,4,TCP,DDoS
2247,18.96.223.219,a4:f3:da:bd:da:b6,5a:07:a1:d6:5e:c5,1623,869,189664,130563,NONE,8,5,TCP,DDoS
2248,229.135.230.202,eb:2d:eb:6c:c9:03,b7:7b:ac:9f:1e:81,1906,649,115896,130173,SYN,7,9,TCP,DDoS
2249,162.141.230.25,a6:97:ec:b5:e9:77,51:cb:c4:cb:87:e1,22,39,3601,1633,FIN,6,16,TCP,Normal
2250,45.47.237.108,3d:ba:79:c8:0e:40,c1:d9:04:0f:19:5d,185,58,11265,3238,SYN,195,1,TCP,Brute Force
2251,192.168.59.216,33:ab:5e:13:c8:b9,d6:68:91:5f:33:2c,11,4.92,377,159.1,,0,0,ARP,Normal
2252,62.171.100.194,47:0f:86:d3:75:bf,79:17:e9:37:7f:03,91,8,1056,531,NONE,3,2,ARP,ARP Poisoning
2253,214.219.12.160,f0:92:20:a7:6a:16,ba:8d:e2:e3:5e:4d,4366,204,82696,142760,SYN,7,7,UDP,DDoS
2254,192.168.231.120,d2:f2:eb:e5:a9:e0,68:cb:f4:da:94:6a,17,0.72,141,126.06,,0,0,ARP,Normal
2255,149.33.115.179,3a:d1:63:65:6e:7d,0c:77:72:c5:42:52,47,40,1274,259,ACK,15,4,TCP,Normal
2256,159.78.130.131,bc:e8:d9:a6:1d:f0,0b:14:d0:0c:36:5e,62,8,4390,530,SYN,54,45,TCP,Port Scanning
2257,80.197.244.130,10:7d:66:88:39:4f,64:1c:cb:01:ca:00,24,22,1527,1470,RST,9,16,TCP,Normal
2258,78.18.135.237,ba:7c:f1:6d:6f:f0,c1:fc:73:62:df:4b,171,29,75732,3994,,114,3,ARP,ARP Poisoning
2259,116.215.2.73,88:80:12:c2:77:96,01:21:6f:5b:6c:a0,419,83,12956,13535,SYN,127,8,TCP,Brute Force
2260,88.217.112.85,f1:f1:d3:f2:fa:be,89:f3:57:ad:6a:a5,4332,280,181693,105298,SYN,2,5,TCP,DDoS
2261,192.168.62.134,81:31:f6:b7:29:d8,02:0d:d9:85:79:ad,18,2.21,972,108.8,,0,0,ARP,Normal
2262,22.176.173.43,4b:11:81:43:1f:44,ad:c4:b7:36:2e:50,371,21,76935,4546,,69,5,ARP,ARP Poisoning
2263,144.65.132.72,55:d7:fa:5a:22:8a,8d:8c:30:fb:aa:55,2349,976,121843,146000,SYN,1,4,TCP,DDoS
2264,186.20.236.27,c6:36:78:cb:ba:b4,d0:75:cd:81:43:4d,235,78,17331,3036,SYN,187,1,TCP,Brute Force
2265,192.168.224.13,e1:5e:54:b6:bb:6e,92:d0:0c:08:a0:9c,12,10.07,1541,413.81,ACK,1,4,TCP,Normal
2266,233.229.33.37,2f:3b:89:dd:cb:62,59:8e:9e:66:23:43,84,8,1119,773,NONE,4,3,ARP,ARP Poisoning
2267,190.192.241.3,f8:f0:13:55:cd:cf,fb:03:81:93:59:1f,4518,944,147385,133835,SYN,3,3,TCP,DDoS
2268,153.118.99.74,bd:81:1c:48:c0:c2,38:fd:23:63:01:88,112,37,42115,4001,,155,3,ARP,ARP Poisoning
2269,34.103.68.34,4a:76:e9:a5:2b:69,82:f6:ee:a7:73:47,82,10,1953,176,NONE,1,1,ARP,ARP Poisoning
2270,135.91.209.130,b0:4b:b7:de:07:d9,13:6a:e6:6e:1d:69,135,43,4326,2041,SYN,36,71,UDP,Port Scanning
2271,117.134.42.39,82:ca:db:62:fa:6f,e6:96:ff:34:e6:db,99,6,1348,492,NONE,3,3,ARP,ARP Poisoning
2272,35.73.50.1,d1:08:e8:2b:92:79,62:ce:7f:9c:83:e1,25,45,1942,1200,SYN,18,18,UDP,Normal
2273,238.211.108.249,e5:46:5a:27:73:41,ea:60:b8:f3:23:80,299,20,3265,4139,SYN,76,61,TCP,Port Scanning
2274,133.234.11.228,8a:30:34:8a:3a:37,26:2f:90:d5:06:20,2178,209,67173,126236,SYN,3,9,TCP,DDoS
2275,120.159.203.153,67:a6:c9:ef:2c:01,5c:f8:0b:85:d4:79,3313,335,135503,126471,ACK,5,5,TCP,DDoS
2276,107.185.86.78,9a:f8:af:f4:44:b2,15:76:99:e4:89:d1,252,17,87604,2703,,172,5,ARP,ARP Poisoning
2277,196.38.47.119,cd:4b:41:c9:48:7e,05:12:2d:38:31:44,242,78,13831,1637,SYN,63,1,TCP,Brute Force
2278,46.177.21.83,a7:d7:69:c4:3f:a3,7b:ca:c8:5d:e4:5e,42,4,914,809,NONE,4,3,ARP,ARP Poisoning
2279,192.168.178.200,66:cb:b4:b4:30:41,b5:b3:7d:31:74:67,3,4.82,950,235.15,,0,0,ARP,Normal
2280,170.237.91.30,d3:a4:80:6a:04:6a,ca:ba:af:ae:aa:9d,3593,856,66659,48617,ACK,9,5,TCP,DDoS
2281,2.136.176.95,e5:ae:8d:bf:29:3e,78:97:0a:78:93:ce,493,23,9873,11432,ACK,143,5,TCP,Brute Force
2282,192.168.154.101,e1:b8:11:df:5e:59,88:e8:05:df:52:14,6,2.92,1992,366.66,,0,0,ARP,Normal
2283,208.46.132.115,98:0f:7c:f1:45:0b,0f:b8:e7:89:61:f3,298,14,7344,373,SYN,71,87,TCP,Port Scanning
2284,80.61.142.96,75:45:c4:20:15:a5,21:97:95:c0:64:6b,3373,989,187263,124871,SYN,8,6,TCP,DDoS
2285,231.213.145.18,68:0c:cc:5d:5c:7e,06:66:6c:44:05:99,209,31,6852,1415,SYN,34,33,TCP,Port Scanning
2286,4.20.254.235,5a:e6:26:26:0e:a7,12:ff:21:6b:ac:45,475,23,3473,5887,SYN,129,9,TCP,Brute Force
2287,229.199.83.17,3a:9b:c5:da:29:8a,34:79:2d:32:6e:6a,93,32,7528,3938,SYN,66,41,UDP,Port Scanning
2288,49.115.70.37,cd:54:cf:c5:87:3c,ec:a4:a9:ba:97:a5,10,27,802,1948,RST,18,15,UDP,Normal
2289,173.73.200.102,09:d5:0c:61:fb:7b,48:64:e0:17:33:9a,4835,211,88381,64826,SYN,1,4,TCP,DDoS
2290,18.182.230.167,97:09:18:0b:ac:17,90:6b:86:c4:e9:22,454,17,16651,3796,SYN,66,8,TCP,Brute Force
2291,164.191.35.99,2d:1f:84:20:d1:12,a3:9d:32:37:13:af,364,97,8410,10651,SYN,69,7,TCP,Brute Force
2292,89.130.56.192,75:31:b5:48:b0:69,da:31:0c:ce:12:ce,375,11,18124,12787,SYN,120,6,TCP,Brute Force
2293,149.204.98.73,63:5c:8c:6c:4c:ad,28:7e:d7:0e:a5:6c,274,9,8672,2539,SYN,67,80,TCP,Port Scanning
2294,84.223.214.118,c6:69:6a:15:19:99,69:f5:40:11:2d:84,268,33,9381,1719,SYN,96,39,TCP,Port Scanning
2295,180.243.190.250,23:31:6d:58:b2:b4,58:61:e8:4e:be:cd,180,38,55480,4209,,189,5,ARP,ARP Poisoning
2296,150.149.142.158,18:f7:ed:0f:4b:29,ad:ed:c5:60:95:60,3341,272,146600,74203,SYN,8,6,ICMP,DDoS
2297,192.168.44.173,06:e7:69:4d:1b:1a,83:1f:06:3f:30:2a,11,4.91,1613,195.55,,0,0,ARP,Normal
2298,192.168.128.185,46:9c:8b:fd:b4:92,d3:f1:7b:10:b1:bf,14,2.83,1117,182.48,,0,0,ARP,Normal
2299,89.123.220.187,73:a9:1b:57:b6:32,8a:be:ee:2f:4d:e0,421,61,9514,1637,FIN,101,5,TCP,Brute Force
2300,142.205.212.157,a5:12:c6:21:ff:af,07:ca:9e:a0:86:6e,217,70,19071,14762,ACK,172,1,TCP,Brute Force
2301,238.235.2.252,00:7a:de:7a:f9:8f,2a:27:65:41:68:5e,158,43,6194,579,SYN,60,39,UDP,Port Scanning
